year,acres_burned
1959.0,331.80786
1959.0,965.29431
1959.0,2051.2947
1959.0,684.31146
1959.0,789.54547
1959.0,952.4780900000001
1959.0,205.39952
1959.0,6762.4712
1959.0,367.73697000000004
1959.0,338.39316
1959.0,736.78107
1959.0,1377.5096
1959.0,179.89171000000002
1959.0,2492.1011
1959.0,19099.348
1959.0,390.09862999999996
1959.0,596.16138
1959.0,173.15896999999998
1959.0,955.5858199999999
1959.0,824.4749099999999
1959.0,193.11255
1959.0,3050.5547
1959.0,521.58868
1959.0,489.59615999999994
1959.0,11981.358
1959.0,2852.9521
1959.0,4503.6704
1959.0,203.83205
1959.0,1512.9976
1959.0,378.6174
1959.0,167.26021
1959.0,1756.3751
1959.0,12060.828000000001
1959.0,1749.5828
1959.0,11150.271999999999
1959.0,1240.405
1959.0,104.46127
1959.0,789.5072
1959.0,453.8663
1959.0,673.95886
1959.0,623.22101
1959.0,1485.3711
1959.0,1025.9142
1959.0,1135.2601
1959.0,496.47778
1959.0,2546.2358
1959.0,14864.288
1959.0,158.41263999999998
1959.0,450.10000999999994
1959.0,428.48251
1959.0,437.58353
1959.0,332.31815
1959.0,465.95565999999997
1959.0,1035.9714
1959.0,396.25888
1959.0,350.28445
1959.0,1575.0905
1959.0,153.94305
1959.0,100.93855
1959.0,368.6055
1959.0,610.56982
1959.0,753.40253
1959.0,3504.4075
1959.0,185.1499
1959.0,486.4996
1959.0,3118.4458
1959.0,2685.7188
1959.0,1494.5369
1959.0,162.89308
1959.0,3187.572
1959.0,997.8609
1959.0,1060.6169
1959.0,1198.2494
1959.0,425.48364000000004
1959.0,12250.496000000001
1959.0,343.79654
1959.0,341.33624
1959.0,11427.776000000002
1959.0,580.88861
1959.0,9433.2158
1959.0,532.81744
1959.0,2041.9749
1959.0,480.04898
1960.0,639.02094
1960.0,248.85414
1960.0,279.43134
1960.0,1780.5311
1960.0,1827.9497
1960.0,4774.1455
1960.0,2116.2566
1960.0,739.26825
1960.0,2423.0735
1960.0,655.5029900000001
1960.0,1320.5724
1960.0,249.71835
1960.0,1574.7878
1960.0,1526.3552
1960.0,193.3205
1960.0,2374.8679
1960.0,1141.8486
1960.0,1531.8708
1960.0,795.15845
1960.0,158.14035
1960.0,308.96237
1960.0,477.0101
1960.0,1580.3589
1960.0,384.55899
1960.0,7338.2075
1960.0,610.8938
1960.0,2135.7563
1960.0,118.07293999999999
1960.0,209.39676
1960.0,11212.517
1960.0,512.3432
1960.0,262.96689
1960.0,4502.167
1960.0,916.4576400000001
1960.0,196.46851
1960.0,155.38341
1960.0,4917.4468
1960.0,695.64917
1960.0,337.47757
1960.0,15013.896
1960.0,376.67499
1960.0,531.82104
1960.0,132.97246
1960.0,576.27344
1960.0,1311.7438
1960.0,350.05478
1960.0,2161.5208
1960.0,807.06415
1960.0,131.27815
1960.0,975.41803
1960.0,501.43753
1960.0,5276.9136
1960.0,51451.328
1960.0,745.8449099999999
1960.0,482.36829000000006
1960.0,196.18312
1960.0,1904.476
1960.0,43373.973
1960.0,2244.8237
1960.0,1441.0883
1960.0,722.79431
1960.0,411.83401000000003
1960.0,537.758
1960.0,3801.0356
1960.0,1308.0994
1960.0,1199.4482
1960.0,22735.933999999997
1960.0,13638.195
1960.0,5719.9023
1960.0,662.02954
1960.0,3796.9683
1960.0,197.75658
1960.0,5795.1938
1960.0,504.01273
1960.0,42595.988
1960.0,5839.6162
1960.0,256.76025
1960.0,1470.9596
1960.0,4366.1953
1960.0,136.23488999999998
1960.0,146.45609
1960.0,195.63281
1960.0,392.6647
1960.0,28393.291
1960.0,849.49542
1960.0,111.54006000000001
1960.0,1324.3582
1960.0,3720.2483
1960.0,424.38974
1961.0,4967.3896
1961.0,856.9879800000001
1961.0,1336.4954
1961.0,245.91861
1961.0,1038.6807
1961.0,326.3757
1961.0,1604.4602
1961.0,9071.4375
1961.0,153.76491000000001
1961.0,3621.1089
1961.0,1336.1768
1961.0,969.7720300000001
1961.0,595.8623
1961.0,590.02393
1961.0,578.03735
1961.0,194.07431
1961.0,171.83965
1961.0,526.85266
1961.0,638.27917
1961.0,371.59589
1961.0,1170.5295
1961.0,367.54776
1961.0,453.71719
1961.0,292.55936
1961.0,9205.9697
1961.0,323.92432
1961.0,5019.127
1961.0,34104.426
1961.0,1566.4941
1961.0,32866.062000000005
1961.0,6151.9795
1961.0,134.32776
1961.0,6707.3589
1961.0,1252.6859
1961.0,538.38281
1961.0,3073.6677
1961.0,3999.52
1961.0,256.87646
1961.0,847.1669300000001
1961.0,293.97339
1961.0,506.73666
1961.0,921.6613199999999
1961.0,1063.7939
1961.0,620.0321700000001
1961.0,6110.7236
1961.0,298.4325
1961.0,295.04068
1961.0,863.65179
1961.0,43330.824
1961.0,3507.012
1961.0,1662.485
1961.0,19430.105
1961.0,180.31911000000002
1961.0,223.67357
1961.0,2120.074
1961.0,7846.7485
1961.0,711.00293
1961.0,1831.8413
1961.0,470.32693
1961.0,300.36742999999996
1961.0,320.01791000000003
1961.0,858.99591
1961.0,2208.27
1961.0,46930.828
1961.0,672.41614
1961.0,244.21132000000003
1961.0,1471.8845
1961.0,778.96625
1961.0,339.22745
1961.0,1703.0479
1961.0,201.41956000000002
1961.0,219.0802
1961.0,114.16436000000002
1961.0,253.24547
1961.0,10632.76
1961.0,2426.4817
1961.0,357.76093
1961.0,925.6464800000001
1961.0,215.80562
1961.0,2279.8979
1961.0,514.31281
1961.0,876.74689
1961.0,607.92786
1961.0,728.0925900000001
1961.0,249.21877
1961.0,702.54327
1961.0,710.81604
1961.0,540.35565
1961.0,387.46869
1961.0,548.98077
1961.0,346.51419
1961.0,421.96902
1961.0,855.43671
1961.0,315.9664
1961.0,3302.4895
1961.0,616.13776
1961.0,568.9231
1961.0,11815.9
1961.0,286.62845
1961.0,669.40454
1961.0,475.98587000000003
1961.0,5968.0425
1961.0,385.84247
1961.0,418.60104
1961.0,633.77765
1961.0,965.77441
1961.0,1241.3749
1961.0,825.4303
1961.0,224.43651
1961.0,336.37195
1961.0,257.34467
1961.0,13003.056999999999
1961.0,174.76904
1961.0,367.16652999999997
1961.0,131.1655
1961.0,732.01276
1961.0,1702.2302
1961.0,953.7424300000001
1961.0,183.42293999999998
1961.0,576.42676
1961.0,638.8969099999999
1961.0,1807.3953
1961.0,347.54266
1961.0,1250.401
1962.0,446.3342
1962.0,701.98505
1962.0,562.21844
1962.0,187.14098
1962.0,370.15332
1962.0,102.55301999999999
1962.0,307.85483
1962.0,352.2316
1962.0,298.63437000000005
1962.0,469.12579000000005
1962.0,2163.114
1962.0,218.61288
1962.0,218.11212
1962.0,228.84913999999998
1962.0,870.4404300000001
1962.0,1235.2648
1962.0,564.88983
1962.0,2274.3577
1962.0,860.9386
1962.0,209.77715
1962.0,189.42723
1962.0,8582.8057
1962.0,9232.6162
1962.0,1854.9178
1962.0,121.78235
1962.0,138.86354
1962.0,100.36275
1962.0,1030.3136
1962.0,3660.1672
1962.0,823.21375
1962.0,1429.1428
1962.0,510.15082
1962.0,136.84306
1962.0,189.36599999999999
1962.0,2017.0303
1962.0,148.51553
1962.0,2117.5549
1962.0,545.29797
1962.0,490.52344000000005
1962.0,6497.6997
1962.0,294.43753
1962.0,10326.915
1962.0,1491.2966
1962.0,3235.6602
1962.0,1619.8281
1962.0,571.94397
1962.0,314.92166000000003
1962.0,593.0933200000001
1962.0,1778.1271
1962.0,8238.6807
1962.0,5314.2046
1962.0,295.54857999999996
1962.0,165.25566
1962.0,242.41377000000003
1962.0,1328.1257
1962.0,449.73553
1962.0,326.0809
1962.0,568.90503
1962.0,2653.2544
1962.0,485.48819000000003
1962.0,538.8023099999999
1962.0,1418.1335
1962.0,423.23679000000004
1962.0,1256.5525
1962.0,142.40613000000002
1962.0,544.78479
1962.0,736.2481700000001
1962.0,5162.208
1962.0,7738.231
1962.0,195.70778
1962.0,1260.5477
1962.0,12946.258999999998
1962.0,353.87729
1962.0,809.9107700000001
1962.0,312.76895
1962.0,900.98975
1962.0,397.48888999999997
1962.0,2987.0061
1962.0,700.74127
1963.0,1552.7002
1963.0,363.95474
1963.0,1895.0016
1963.0,313.07767
1963.0,293.54489
1963.0,664.18304
1963.0,691.68829
1963.0,725.5471200000001
1963.0,492.59198
1963.0,187.68079
1963.0,260.31601
1963.0,154.42555
1963.0,382.93564
1963.0,140.82562
1963.0,151.34775
1963.0,501.96182000000005
1963.0,120.83008000000001
1963.0,376.93021
1963.0,709.48993
1963.0,2683.2979
1963.0,193.0658
1963.0,176.33598
1963.0,1264.1351
1963.0,126.59593999999998
1963.0,642.7307099999999
1963.0,119.82918000000001
1963.0,929.14545
1963.0,353.11227
1963.0,1331.8795
1963.0,629.44299
1963.0,592.53882
1963.0,1389.3849
1963.0,2793.7053
1963.0,439.26425
1963.0,593.1084
1963.0,568.5867900000001
1963.0,589.9444
1963.0,587.6402
1963.0,957.44019
1963.0,326.85974
1963.0,596.68976
1963.0,210.49132999999998
1963.0,349.64359
1963.0,157.3233
1963.0,570.03864
1963.0,168.09526
1963.0,866.82239
1963.0,439.52679000000006
1963.0,366.6362
1963.0,298.38156000000004
1964.0,366.68607000000003
1964.0,1458.2975
1964.0,1895.4989
1964.0,2351.3054
1964.0,1716.7261
1964.0,230.77194
1964.0,105.62961999999999
1964.0,378.4451
1964.0,452.6951
1964.0,849.30298
1964.0,18712.496
1964.0,293.0387
1964.0,169.77653999999998
1964.0,1321.1519
1964.0,1663.0045
1964.0,6950.0708
1964.0,380.33197
1964.0,1363.0537
1964.0,65338.890999999996
1964.0,9807.6914
1964.0,221.18701000000001
1964.0,426.04315
1964.0,3506.6643
1964.0,1514.2975
1964.0,2603.1421
1964.0,684.29095
1964.0,133.62505
1964.0,268.28078999999997
1964.0,343.36902000000003
1964.0,413.42212
1964.0,1721.0975
1964.0,770.6365400000001
1964.0,375.155
1964.0,451.98593
1964.0,458.99481
1964.0,16492.715
1964.0,116.31238
1964.0,112.6761
1964.0,633.61255
1964.0,633.8924599999999
1964.0,1176.4849
1964.0,2287.2473
1964.0,2881.7490000000003
1964.0,261.01431
1964.0,1577.6770000000001
1964.0,1544.0917
1964.0,55960.703
1964.0,2267.3748
1964.0,170.33455
1964.0,392.03375
1964.0,288.81989
1964.0,679.60907
1964.0,1606.809
1964.0,349.3309
1964.0,200.62041000000002
1964.0,407.67776000000003
1964.0,538.86694
1964.0,167.51106000000001
1964.0,214.50226
1964.0,239.56825
1964.0,323.72902999999997
1964.0,9875.9775
1964.0,1611.057
1964.0,481.85553
1964.0,11365.331
1964.0,163.75122
1964.0,2692.3259
1964.0,19218.109
1964.0,182.97382
1964.0,426.34424
1964.0,179.36842
1964.0,423.57552999999996
1964.0,488.96274000000005
1964.0,257.11902000000003
1964.0,725.2099
1964.0,361.82114
1964.0,900.3366699999999
1964.0,400.55371
1964.0,432.20205999999996
1964.0,500.93475
1964.0,3545.2739
1964.0,631.54541
1964.0,448.56042
1964.0,358.10992000000005
1964.0,718.2782599999999
1964.0,496.78217
1964.0,492.41614000000004
1964.0,732.92102
1964.0,8956.7656
1964.0,694.70752
1964.0,361.79663
1964.0,124.65128
1964.0,743.90814
1964.0,893.36969
1964.0,1963.3976
1964.0,1184.1432
1964.0,269.40912000000003
1964.0,368.02695
1964.0,682.37323
1964.0,128.08365
1965.0,244.10892
1965.0,1839.5471
1965.0,493.76709000000005
1965.0,963.72095
1965.0,996.76672
1965.0,111.26456
1965.0,113.99739
1965.0,1703.8783
1965.0,214.56999
1965.0,4954.2412
1965.0,187.26602
1965.0,13171.747
1965.0,3529.2739
1965.0,158.1888
1965.0,8445.7021
1965.0,720.30701
1965.0,7225.6128
1965.0,586.6763900000001
1965.0,3250.3711
1965.0,520.6637
1965.0,4815.9727
1965.0,660.02008
1965.0,815.3291
1965.0,1434.4814
1965.0,268.44434
1965.0,217.61099
1965.0,1570.1333
1965.0,520.99695
1965.0,492.05731
1965.0,180.46368
1965.0,293.70502
1965.0,420.6911
1965.0,151.30933000000002
1965.0,178.94771
1965.0,381.78519
1965.0,580.1480700000001
1965.0,406.31561
1965.0,3749.335
1965.0,1147.1036
1965.0,764.97681
1965.0,13707.68
1966.0,868.12585
1966.0,2678.1516
1966.0,1129.5725
1966.0,262.36887
1966.0,743.00031
1966.0,712.56073
1966.0,788.85358
1966.0,342.67291
1966.0,476.15244
1966.0,4619.3369
1966.0,2698.7463
1966.0,302.24179
1966.0,6973.9419
1966.0,2680.8743
1966.0,2691.9617
1966.0,176.87198
1966.0,1101.3409
1966.0,2143.3533
1966.0,290.00183
1966.0,200.00666999999999
1966.0,250.26474
1966.0,329.45792
1966.0,404.89813
1966.0,1316.6633
1966.0,1063.0656
1966.0,238.76672000000002
1966.0,498.8623
1966.0,326.80014
1966.0,168.5683
1966.0,544.2217400000001
1966.0,615.55719
1966.0,5724.9507
1966.0,2230.7837
1966.0,616.12714
1966.0,359.43143
1966.0,2127.2778
1966.0,181.73599
1966.0,388.79962
1966.0,97117.648
1966.0,1331.2406
1966.0,261.77179
1966.0,488.44269
1966.0,16323.096000000001
1966.0,20864.25
1966.0,811.97723
1966.0,703.63354
1966.0,958.55927
1966.0,1404.9032
1966.0,281.71939
1966.0,2677.1907
1966.0,3344.7134
1966.0,2788.0662
1966.0,430.09393
1966.0,680.8584599999999
1966.0,510.72607
1966.0,1821.4170000000001
1966.0,754.5813
1966.0,531.88898
1966.0,1278.2012
1966.0,945.60956
1966.0,208.75401000000002
1966.0,281.48007
1966.0,286.81268
1966.0,153.11706999999998
1966.0,336.63338999999996
1966.0,334.87198
1966.0,611.45825
1966.0,987.17175
1966.0,667.2155799999999
1966.0,15484.938
1966.0,785.28015
1966.0,2577.0095
1966.0,2871.719
1966.0,151.5258
1966.0,3750.2476
1966.0,567.70789
1966.0,1570.6376
1966.0,4488.2075
1966.0,1147.9777
1966.0,348.03287
1966.0,352.41177000000005
1966.0,173.14231999999998
1966.0,587.76855
1966.0,464.49411
1966.0,146.1138
1966.0,11743.677
1966.0,150.25804
1966.0,540.91205
1966.0,1827.855
1966.0,590.72009
1966.0,5322.4375
1967.0,769.25238
1967.0,648.15979
1967.0,232.97457999999997
1967.0,283.55881
1967.0,794.29327
1967.0,353.14145
1967.0,472.42499000000004
1967.0,322.47241
1967.0,25622.816000000003
1967.0,290.94183
1967.0,227.11365
1967.0,3444.366
1967.0,453.72020999999995
1967.0,349.60019
1967.0,381.13831
1967.0,3399.2214
1967.0,591.77875
1967.0,111.06255
1967.0,748.64996
1967.0,23093.65
1967.0,29083.327999999998
1967.0,102.27256
1967.0,160.38988
1967.0,4268.9253
1967.0,1245.9131
1967.0,655.10797
1967.0,18354.266
1967.0,461.81473
1967.0,6882.1831
1967.0,452.98392
1967.0,2395.9585
1967.0,51076.477
1967.0,477.38800000000003
1967.0,877.85016
1967.0,1938.5374
1967.0,343.17896
1967.0,138.12366
1967.0,213.90276
1967.0,310.57412999999997
1967.0,355.98352
1967.0,527.30426
1967.0,484.77039
1967.0,335.60129
1967.0,299.88815
1967.0,157.21951
1967.0,384.99121
1967.0,1063.4276
1967.0,3079.7207
1967.0,2184.6265
1967.0,709.07483
1967.0,628.07043
1967.0,781.29034
1967.0,7094.1035
1967.0,168.56587
1967.0,328.04537999999997
1967.0,1359.9515
1967.0,10841.508999999998
1967.0,738.94214
1967.0,153.25111
1967.0,761.68744
1967.0,1984.7292
1967.0,281.08923
1967.0,414.54105
1967.0,436.58362
1967.0,193.60606
1967.0,1454.0833
1967.0,230.77199
1967.0,1677.1046
1967.0,1399.3298
1967.0,236.31512
1967.0,332.49707
1967.0,677.9193700000001
1967.0,1741.1086
1967.0,2868.8711
1967.0,654.9892
1967.0,100.04366
1967.0,430.23815999999994
1967.0,114.58696
1967.0,247.57861
1967.0,245.45482
1967.0,5823.8706
1968.0,232.87891000000002
1968.0,401.01288
1968.0,3130.6287
1968.0,109.5071
1968.0,691.44421
1968.0,162.66579
1968.0,4553.5322
1968.0,1409.9465
1968.0,980.03479
1968.0,109.13943
1968.0,832.802
1968.0,108.15352
1968.0,2662.0532
1968.0,1259.5677
1968.0,469.00812
1968.0,614.68488
1968.0,364.73395
1968.0,2384.9954
1968.0,1197.3934
1968.0,1445.1503
1968.0,194.02393999999998
1968.0,776.0296
1968.0,170.21326000000002
1968.0,417.24475
1968.0,515.83276
1968.0,876.52411
1968.0,537.31335
1968.0,916.05994
1968.0,129.75224
1968.0,8814.4141
1968.0,825.9703400000001
1968.0,531.65527
1968.0,2453.8904
1968.0,8073.5391
1968.0,48564.262
1968.0,758.6279900000001
1968.0,1632.5098
1968.0,562.38501
1968.0,474.74219000000005
1968.0,809.97406
1968.0,1552.8824
1968.0,877.8762800000001
1968.0,15982.427
1968.0,289.44601
1968.0,671.36151
1968.0,343.45609
1968.0,708.67542
1968.0,265.62967000000003
1968.0,269.81836
1968.0,602.5985099999999
1968.0,545.25507
1968.0,787.2058099999999
1968.0,984.4227300000001
1968.0,165.5218
1968.0,1616.5797
1968.0,1035.1866
1968.0,1349.2413
1968.0,553.47241
1968.0,607.75171
1968.0,2332.5024
1968.0,160.69786000000002
1968.0,120.97856999999999
1968.0,936.66168
1968.0,723.8113400000001
1968.0,151.83604
1968.0,609.61267
1968.0,356.16577
1968.0,774.7708700000001
1968.0,669.3425900000001
1968.0,835.37329
1968.0,162.18446
1968.0,571.26672
1968.0,888.2465199999999
1968.0,502.08173
1968.0,1862.7388
1968.0,856.50665
1968.0,295.00815
1968.0,241.22975
1968.0,667.85236
1968.0,884.88861
1968.0,983.77905
1968.0,1067.8054
1968.0,730.45111
1968.0,263.62744
1968.0,105.58453999999999
1968.0,1413.6149
1968.0,539.6829799999999
1968.0,687.9619799999999
1968.0,535.71869
1968.0,6172.4644
1968.0,233.32019
1968.0,6467.5713
1968.0,1348.8322
1968.0,1346.0369
1968.0,239.23198
1968.0,465.83347000000003
1968.0,700.9287099999999
1968.0,1316.6744
1968.0,444.97256
1968.0,439.103
1968.0,630.22803
1968.0,1422.2122
1968.0,2718.3489
1968.0,115.25254
1968.0,1690.1965
1968.0,183.50023000000002
1968.0,589.12646
1968.0,107.75838999999999
1968.0,103.89963
1968.0,19055.689
1968.0,1798.9803
1968.0,2858.5066
1968.0,168.3914
1968.0,405.08032000000003
1968.0,448.95856
1968.0,1321.5203
1968.0,1104.9659
1968.0,729.63275
1968.0,562.2432299999999
1968.0,364.80582000000004
1968.0,2665.4375
1968.0,706.3258099999999
1968.0,185.91949
1968.0,2052.0981
1968.0,477.10582999999997
1968.0,497.70355
1968.0,399.28864
1968.0,2672.9436
1968.0,4255.4438
1969.0,19512.488
1969.0,464.77594000000005
1969.0,232.24649
1969.0,172.79608000000002
1969.0,640.78973
1969.0,1654.7631
1969.0,657.39526
1969.0,113.80649
1969.0,715.08038
1969.0,305.15648999999996
1969.0,186.06985
1969.0,856.8924599999999
1969.0,121.83148999999999
1969.0,1426.9838
1969.0,216.91098
1969.0,537.2155799999999
1969.0,2174.7292
1969.0,4662.0068
1969.0,234.53221000000002
1969.0,106.68315
1969.0,173.36507
1969.0,165.57866
1969.0,269.92537999999996
1969.0,214.31703
1969.0,345.63971000000004
1969.0,142.45186
1969.0,200.05428999999998
1969.0,464.40590999999995
1969.0,158.67087
1969.0,408.26547
1969.0,275.32599
1969.0,477.43289000000004
1969.0,630.6057099999999
1969.0,627.14117
1969.0,209.59792
1969.0,268.41927999999996
1969.0,983.2349199999999
1969.0,122.56857
1969.0,4010.4753
1969.0,746.09717
1969.0,242.80716
1969.0,624.75171
1969.0,2228.1455
1969.0,816.9975
1969.0,483.81615999999997
1969.0,539.78546
1969.0,198.46307
1969.0,1879.5365
1969.0,15756.615
1969.0,289.16382000000004
1969.0,298.06302
1969.0,393.53012
1969.0,462.64950999999996
1969.0,213.48108
1969.0,450.97905999999995
1969.0,242.22252000000003
1969.0,6944.1079
1969.0,119.52656999999999
1969.0,2233.2974
1969.0,2476.303
1969.0,668.90021
1969.0,972.02026
1969.0,1061.2843
1969.0,184.14523
1969.0,635.3551
1969.0,516.99945
1969.0,322.95935
1969.0,398.80927
1969.0,255.6261
1969.0,227.47041000000002
1969.0,2581.9866
1969.0,1165.3132
1969.0,448.78745
1969.0,1957.8052
1969.0,370.78073
1969.0,357.87277
1969.0,576.52051
1970.0,588.6994
1970.0,454.3559
1970.0,707.53387
1970.0,152.95377
1970.0,106.42966000000001
1970.0,356.57626
1970.0,567.32623
1970.0,385.43549
1970.0,501.8205
1970.0,25492.35
1970.0,1609.701
1970.0,147.51358000000002
1970.0,1371.1028
1970.0,1511.9449
1970.0,169.94646
1970.0,253.29034
1970.0,424.48037999999997
1970.0,2969.7188
1970.0,696.87555
1970.0,444.8324
1970.0,301.4769
1970.0,296.69158999999996
1970.0,292.24127000000004
1970.0,2509.4016
1970.0,918.1663199999999
1970.0,1755.0428
1970.0,512.23956
1970.0,326.59167
1970.0,464.02917
1970.0,115.76871000000001
1970.0,2499.7798
1970.0,719.0230700000001
1970.0,1893.6591
1970.0,692.02783
1970.0,174.18892
1970.0,748.25146
1970.0,4389.7812
1970.0,110.95738999999999
1970.0,647.49286
1970.0,101.65977
1970.0,176.1181
1970.0,141.87828000000002
1970.0,115537.42
1970.0,1191.7898
1970.0,126.28663999999999
1970.0,3381.0674
1970.0,304.57709
1970.0,852.4375
1970.0,351.97571
1970.0,1157.0262
1970.0,2083.3647
1970.0,112.25811000000002
1970.0,101.60181999999999
1970.0,100.51601
1970.0,326.35818
1970.0,282.5755
1970.0,385.1788
1970.0,486.60867
1970.0,2955.4534
1970.0,108.50423
1970.0,28202.346
1970.0,123.79655
1970.0,4234.0083
1970.0,144.10078000000001
1970.0,200.71378
1970.0,2850.5818
1970.0,3586.1699
1970.0,7144.4722
1970.0,161.63425
1970.0,139.10306
1970.0,120.74261000000001
1970.0,599.48828
1970.0,407.91745
1970.0,497.48400999999996
1970.0,285.52374
1970.0,773.0466299999999
1970.0,37472.156
1970.0,448.6109
1970.0,179.29213000000001
1970.0,1415.7234
1970.0,3864.4709
1970.0,4488.793
1970.0,426.86330999999996
1970.0,323.10809
1970.0,196.35793999999999
1970.0,289.88473999999997
1970.0,632.19073
1970.0,290.03802
1970.0,355.26453
1970.0,4350.728
1970.0,391.64917
1970.0,12829.576000000001
1970.0,108.00535
1970.0,657.10297
1970.0,174161.55
1970.0,335.22857999999997
1970.0,104.81538
1970.0,364.92441
1970.0,1012.9432
1970.0,793.78088
1970.0,1100.6487
1970.0,499.62515
1970.0,212.1057
1970.0,35976.223
1970.0,448.50262000000004
1970.0,416.311
1970.0,304.51816
1970.0,240.11902999999998
1970.0,165.55713
1970.0,51655.246
1970.0,186.13613999999998
1970.0,553.07739
1970.0,6234.2915
1970.0,21756.252
1970.0,1518.2092
1970.0,1745.9016
1970.0,539.87451
1970.0,4730.0518
1970.0,1482.7258
1970.0,496.10022000000004
1970.0,1916.6392
1970.0,317.46524
1970.0,1847.6215
1970.0,1737.2657
1970.0,400.08624
1970.0,412.77283
1970.0,1420.9221
1970.0,42307.453
1970.0,1532.5648
1970.0,1701.9788
1970.0,550.91425
1970.0,446.84344000000004
1970.0,682.09143
1970.0,108.63091999999999
1970.0,1455.2418
1970.0,1082.0529
1970.0,340.34106
1970.0,597.80426
1970.0,100.16975
1970.0,492.78018
1971.0,253.24232
1971.0,286.05634
1971.0,165.05118000000002
1971.0,15649.521999999999
1971.0,614.46649
1971.0,548.8759200000001
1971.0,511.3775
1971.0,895.9196800000001
1971.0,110.05678999999999
1971.0,771.2103900000001
1971.0,118.51958
1971.0,243.46178999999998
1971.0,343.29636
1971.0,1223.8284
1971.0,112.19672
1971.0,242.9201
1971.0,1568.4077
1971.0,425.11816
1971.0,338.89709
1971.0,374.8808
1971.0,731.62036
1971.0,363.04254
1971.0,974.3778699999999
1971.0,3358.9116
1971.0,144.77525
1971.0,244.24986
1971.0,574.81818
1971.0,140.4017
1971.0,378.59781
1971.0,1701.3652
1971.0,829.17676
1971.0,1040.0563
1971.0,489.27258
1971.0,110.49128
1971.0,1853.8921
1971.0,420.6088
1971.0,144.41792
1971.0,206.06775
1971.0,1667.5433
1971.0,852.87854
1971.0,266.13385
1971.0,2272.7832
1971.0,107.96457
1971.0,371.19711
1971.0,664.4245599999999
1971.0,2546.407
1971.0,360.00128
1971.0,800.21765
1971.0,337.80566
1971.0,565.05493
1971.0,163.74777
1971.0,379.48969
1971.0,2802.7812
1971.0,2819.4583
1971.0,2255.092
1971.0,132.68117
1971.0,533.35004
1972.0,423.72420999999997
1972.0,3628.1868
1972.0,224.90372000000002
1972.0,262.44208
1972.0,541.01141
1972.0,1857.6172
1972.0,224.98462999999998
1972.0,158.27345
1972.0,888.3101199999999
1972.0,1790.1243
1972.0,3931.3301
1972.0,698.3280599999999
1972.0,145.57623
1972.0,209.86502000000002
1972.0,115.22366000000001
1972.0,188.59758
1972.0,1458.0862
1972.0,676.2344400000001
1972.0,451.17914
1972.0,153.35574
1972.0,149.91428
1972.0,112.30429
1972.0,105.50741000000001
1972.0,109.75063999999999
1972.0,105.46473
1972.0,156.1582
1972.0,248.94343999999998
1972.0,101.83702
1972.0,5450.0693
1972.0,484.58477999999997
1972.0,121.82896000000001
1972.0,168.20125
1972.0,252.24629
1972.0,1201.0459
1972.0,238.58028
1972.0,104.02718
1972.0,209.02617
1972.0,104.25703
1972.0,2683.9846
1972.0,129.21573999999998
1972.0,1675.8846
1972.0,582.46912
1972.0,344.46951
1972.0,595.3471099999999
1972.0,183.05656000000002
1972.0,302.94943
1972.0,1266.2203
1972.0,655.32251
1972.0,158.28638999999998
1972.0,195.55977
1972.0,571.17853
1972.0,1724.0217
1972.0,718.01306
1972.0,1781.109
1972.0,651.19128
1972.0,130.65108999999998
1972.0,1194.6826
1972.0,249.27017
1972.0,17326.336
1972.0,315.1951
1972.0,294.73077
1972.0,477.10785
1972.0,293.65297999999996
1972.0,747.13574
1972.0,1118.4543
1972.0,196.50647
1972.0,923.992
1972.0,642.98651
1972.0,1958.1222
1972.0,426.17392
1972.0,642.9755200000001
1972.0,396.09018
1972.0,835.7545200000001
1972.0,2816.8105
1972.0,612.7083700000001
1972.0,1237.8932
1972.0,478.918
1972.0,10431.377
1972.0,101.71805
1972.0,697.3172599999999
1972.0,150.46141
1972.0,2836.4092
1972.0,129.92015
1972.0,1020.2824
1972.0,119.98212
1973.0,1339.5458
1973.0,492.62670999999995
1973.0,424.4711
1973.0,735.31506
1973.0,9120.4043
1973.0,237.97331
1973.0,492.60015999999996
1973.0,2740.5034
1973.0,8050.8203
1973.0,12297.791000000001
1973.0,107.86578
1973.0,2831.4016
1973.0,929.1112699999999
1973.0,618.76245
1973.0,471.86542000000003
1973.0,375.97997999999995
1973.0,774.69513
1973.0,167.41841000000002
1973.0,126.22542
1973.0,1654.5951
1973.0,984.1174300000001
1973.0,2959.5024
1973.0,165.81207
1973.0,163.75502
1973.0,133.01868000000002
1973.0,312.94052
1973.0,8055.293000000001
1973.0,681.75732
1973.0,845.88318
1973.0,2165.198
1973.0,307.85486000000003
1973.0,7481.8857
1973.0,26427.541
1973.0,594.60736
1973.0,552.89703
1973.0,2620.5464
1973.0,507.71338
1973.0,24363.211
1973.0,1452.2228
1973.0,318.65872
1973.0,238.06342999999998
1973.0,156.91416999999998
1973.0,749.76459
1973.0,135.21541000000002
1973.0,304.2735
1973.0,619.88342
1973.0,213.46085
1973.0,3682.4924
1973.0,620.31061
1973.0,189.32416
1973.0,4035.1665
1973.0,718.86615
1973.0,146.41422
1973.0,201.05053999999998
1973.0,528.74213
1973.0,167.76022
1973.0,10315.574
1973.0,640.70978
1973.0,714.6615
1973.0,240.3437
1973.0,19560.859
1973.0,18726.959
1973.0,2678.5859
1973.0,1873.3722
1973.0,430.28397
1973.0,808.92444
